ID|SEX|SUBSET|MINUTES|NAME
6590|F|train-other-500|30.01|MareaBrook
6594|F|train-other-500|30.08|AmeliaChantarotwong
6599|M|dev-other|3.03|rohde
6609|M|train-other-500|29.53|PatrickWallace
6610|F|train-other-500|30.07|sylly
6614|F|train-other-500|28.25|VeronicaSchlette
6620|F|train-clean-360|12.88|AmyKoenig
6625|M|train-other-500|30.10|hearmeout7
6627|F|train-other-500|14.57|AmberHamilton
6636|M|train-other-500|27.50|PhilipMartin
6637|F|train-clean-360|25.21|ChristineNendza
6641|F|train-other-500|29.93|Julienne
6643|F|train-clean-360|25.14|cbooren
6652|M|train-other-500|25.43|BrendonWright
6660|F|train-other-500|30.19|NicoleLee
6668|M|train-other-500|30.01|EcologicalHumanist
6670|M|train-other-500|29.92|MikePelton
6673|F|train-clean-360|20.46|JennaLanman
6674|M|train-other-500|28.55|jimmylee
6676|F|train-other-500|27.67|Chill28
6683|F|train-clean-360|25.22|JuliaKelley
6685|M|train-other-500|23.76|JonathanDrury
6686|M|train-clean-360|20.63|Elin
6687|M|train-other-500|27.69|KirksVoice
6689|F|train-other-500|28.36|TiffanyHallaColonna
6690|M|train-clean-360|23.34|TMichaelBurke
6694|M|train-clean-360|25.02|RossWilliamson
6695|F|train-other-500|28.66|LindaFredericks
6696|F|train-clean-360|25.14|KatrynWiese
6701|M|train-clean-360|25.13|Dayle
6705|F|train-other-500|30.05|D.A.Frank
6707|M|train-other-500|27.06|Lewis
6709|M|train-other-500|26.15|vinphizz
6713|M|train-other-500|12.85|stephenreader
6724|F|train-other-500|30.05|KristinYoung
6726|F|train-other-500|30.15|metgmz
6727|M|train-clean-360|9.40|TonyRussell
6733|F|train-other-500|27.65|Snapdragon
6735|F|train-other-500|30.11|fshort
6741|F|train-other-500|24.76|SharonC.
6743|M|train-other-500|9.91|RickRodney
6746|M|train-other-500|25.94|RobinSkelcey
6747|M|train-other-500|17.49|RyanLothian
6749|F|train-other-500|30.12|MaryA
6752|M|train-other-500|26.78|maxvon_d
6753|M|train-other-500|13.29|T.E.McHenry
6754|M|train-other-500|30.04|ToddHW
6758|F|train-other-500|12.46|TheGypsy
6763|F|train-clean-360|21.20|ManjitBains
6773|M|train-other-500|17.55|MostafaRazavi
6777|M|train-other-500|30.23|RickSaffery
6782|F|train-clean-360|23.36|zcameo
6784|M|train-other-500|29.98|SteveBuys
6788|F|train-clean-360|25.11|PamelaKrantz
6792|M|train-other-500|30.24|montmorency
6794|F|train-other-500|21.11|RachelMoyar
6798|M|train-other-500|30.04|Aesthete'sReadings
6804|M|train-other-500|30.19|NickDuncan
6807|F|train-other-500|30.08|LisaCaputo
6818|F|train-clean-100|25.17|beckyboyd
6821|F|train-other-500|21.87|Rholdah
6828|F|train-clean-360|25.11|LoriFullerChugiak,AK
6829|F|test-clean|8.24|LadyBug
6836|M|train-clean-100|25.01|John
6841|M|dev-other|10.06|A.E.Maroney
6846|M|train-other-500|18.48|JohnLeonard
6848|M|train-clean-100|25.17|KarlHenning
6849|M|train-other-500|26.68|DanRaynham
6853|F|train-other-500|22.04|J.McKnight
6865|F|train-clean-360|25.03|JingLi
6875|M|train-other-500|21.09|BillMiller
6877|M|train-clean-360|25.23|BearSchacht
6880|M|train-clean-100|25.10|Capybara
6882|M|train-other-500|29.24|DavidIsenhower
6883|M|train-other-500|30.05|AdamDoughty
6892|M|train-other-500|30.05|PiotrNater
6895|F|train-clean-360|25.23|Reeses118
6902|F|train-other-500|23.36|BarbaraEdelman
6904|F|train-clean-360|24.57|KirstenNelson
6906|F|train-other-500|20.67|Joanna1
6912|M|train-other-500|30.13|RichardBeck
6913|F|train-other-500|12.55|daisyb
6914|F|train-other-500|28.92|KatalinaWatt
6918|F|train-clean-360|25.11|MarilynMack
6923|M|train-other-500|30.15|Szindbad
6924|F|train-clean-360|25.12|Rapunzelina
6925|M|train-clean-100|17.07|ThomasMeaney
6927|F|train-clean-360|25.00|SarikaPawar
6930|M|test-clean|8.00|NolanFout
6937|F|train-clean-360|23.29|DVoice
6938|F|test-other|2.64|Simmy
6943|F|train-other-500|30.21|ChiekoSteely
6945|M|train-other-500|30.07|DanielGeorge
6947|F|train-other-500|30.22|Grace
6950|F|train-other-500|27.30|elmay
6951|F|train-other-500|18.65|redhed3095
6954|M|train-other-500|30.08|PaulRichards
6956|M|train-clean-360|25.10|DannyHauger
6962|M|train-other-500|10.53|mattoscarlomas
6963|M|train-other-500|23.89|Kasper
6965|M|train-clean-360|25.00|NoelBadrian
6967|F|train-other-500|30.06|sganatra81
6974|M|train-other-500|8.01|MichaelArmenta
6978|F|train-other-500|30.04|Debra
6981|M|train-clean-360|25.09|nlonghu
6993|M|train-clean-360|25.24|Seyed
7000|M|train-clean-360|24.75|KevinAlix
7001|F|train-other-500|30.09|Arienne
7008|M|train-other-500|21.23|JohnTrevithick
7009|M|train-other-500|24.38|roeg11
7011|M|train-clean-360|17.59|Icprice
7012|F|train-other-500|30.00|ErinMcKelle
7018|M|test-other|10.24|FSharp
7021|M|test-clean|8.14|Nodo420
7026|F|train-other-500|23.84|MicheleEaton
7030|M|train-clean-360|20.57|ConradT
7046|M|train-other-500|24.11|PascalRamseier
7051|M|train-clean-360|13.88|AndrewWhite
7055|M|train-other-500|30.03|gemtwist
7059|F|train-clean-100|25.02|Joannemmp
7061|M|train-clean-360|25.26|AllenJohns
7062|F|train-other-500|28.30|RebeccaThomas
7065|M|train-other-500|24.16|smitaj
7067|M|train-clean-100|25.17|MatthewWall
7069|M|train-clean-360|25.08|JohnSchuurman
7073|F|train-other-500|24.98|JillJanovetz
7078|F|train-clean-100|25.14|MaryinArkansas
7079|F|train-other-500|29.43|ChuckWilliamson
7085|M|train-clean-360|25.19|voicebynatalie
7090|M|train-clean-360|25.05|JonSindell
7092|F|train-other-500|30.15|LorraineB
7095|M|train-clean-360|25.15|Wesseling
7096|M|train-other-500|17.43|GaryIredale
7097|F|train-other-500|26.23|novelreader
7105|M|test-other|10.15|jennycbnyn
7107|M|train-other-500|30.09|titankin77
7113|F|train-clean-100|25.20|SukainaJaffer
7117|F|train-clean-360|25.17|ArtLeung
7120|F|train-clean-360|25.10|LDHamilton
7121|M|train-other-500|27.88|384403
7125|F|train-other-500|18.82|Peggy
7126|M|train-clean-360|21.69|pekein
7127|M|test-clean|8.32|BillKneeland
7128|M|train-clean-360|25.01|morganreads
7131|F|train-other-500|24.22|EdenRea-Hedrick
7134|M|train-clean-360|25.10|SteveJackson
7135|F|train-other-500|29.21|MaggieSmallwood
7138|F|train-other-500|30.08|CaprishaPage
7139|M|train-clean-360|25.11|gabrielv
7140|F|train-clean-360|23.60|DeannaBovee
7143|F|train-other-500|20.54|MinniAng
7145|F|train-clean-360|21.84|LitaLedesma
7147|M|train-other-500|19.94|S.Nevets
7148|F|train-clean-100|25.02|VickieRanz
7150|M|train-other-500|30.20|asterix
7155|M|train-other-500|30.11|pklipp
7169|M|train-clean-360|16.01|RyanRansom
7170|M|train-other-500|25.81|alanmapstone
7176|M|test-clean|8.06|KalenXI
7177|F|train-other-500|15.43|shana
7178|F|train-clean-100|25.11|J.K.Neely
7188|M|train-clean-360|25.07|Marty
7189|M|train-other-500|29.34|doonaboon
7190|M|train-clean-100|25.22|TonyPosante
7197|F|train-other-500|23.88|ChristineRichardson
7198|F|train-other-500|27.75|DanielaAustin
7199|F|train-other-500|30.01|T.K.Kirven
7205|F|train-other-500|30.24|genierose
7208|M|train-other-500|30.10|KK
7215|M|train-other-500|28.97|BensonBrunswin
7218|F|train-other-500|28.76|MJFranck
7220|F|train-other-500|28.59|LynnAlison
7223|F|train-other-500|23.26|eyehearvoices
7226|M|train-clean-100|25.05|JonathanMoore
7228|M|train-other-500|29.36|PeterJohnKeeble
7229|F|train-clean-360|21.53|LindaCiano
7238|M|train-other-500|27.44|UdaySagar
7239|M|train-other-500|19.74|manofwealth
7240|F|train-clean-360|25.11|LucretiaB.
7241|M|train-clean-360|25.16|AdrianBisson
7242|F|train-other-500|30.02|Renate
7245|F|train-clean-360|25.04|LauraAtkinson
7246|F|train-other-500|27.02|LynSilva
7247|M|train-clean-360|25.10|RobertHoffman
7250|F|train-other-500|22.08|A.J.Elliot
7255|F|train-other-500|18.60|Jendia
7258|M|train-clean-360|25.08|acloward
7263|F|train-other-500|14.62|rachaelg
7264|M|train-clean-100|23.42|SeanMcClain
7265|F|train-other-500|30.21|Annie
7276|F|train-clean-360|25.00|ASPotter
7277|F|train-other-500|30.02|JennyBradshaw
7278|M|train-clean-100|25.01|JonSmith
7285|F|train-clean-360|25.07|ChristinaM.Glavas
7286|F|train-clean-360|23.75|kindfish
7294|F|train-clean-360|25.01|Muriel
7297|F|train-clean-360|18.65|Mudlark
7299|F|train-other-500|21.99|BarbaraMiller
7301|M|train-other-500|5.54|jonseverity
7302|F|train-clean-100|25.10|Asta1234
7307|M|train-other-500|27.58|AnthonyOgus
7312|M|train-clean-100|5.44|nkneer
7313|M|train-clean-360|25.24|MarkDeVol
7314|M|train-clean-360|25.17|RickCahill
7315|F|train-other-500|11.77|CharlotteDuckett
7316|F|train-clean-360|18.80|JoySGrape
7318|F|train-clean-360|25.13|Anise
7320|F|train-other-500|26.51|MonikaRolley
7326|M|train-other-500|20.91|Adam
7327|M|train-other-500|25.46|TommyHowell
7331|F|train-other-500|30.15|AnabelleC
7333|F|train-other-500|30.22|LydiaPaterson
7335|F|train-clean-360|23.72|KathrynLouise
7337|F|train-other-500|24.93|AdinaOwen
7338|M|train-other-500|30.11|EberleThomas
7339|M|train-clean-360|25.10|wildalaska
7342|F|train-clean-360|25.01|Carol
7346|M|train-other-500|17.89|JamesBendall
7348|F|train-other-500|30.16|acousticwave
7354|M|train-other-500|30.01|TrevorD777
7357|M|train-other-500|12.31|rebcult
7360|F|train-other-500|27.64|CarolineHemmerlyKunkle
7367|M|train-clean-100|25.13|NIneFive83
7376|F|train-other-500|30.12|NyssaE.Schmidt
7383|F|train-clean-360|20.20|MegCowan
7384|F|train-clean-360|20.30|DianaDolan
7387|F|train-other-500|28.58|TaraDow
7389|M|train-other-500|30.17|SteveC
7391|M|train-other-500|30.15|CarySimz
7392|F|train-other-500|30.09|MicheleW
7395|F|train-clean-360|18.05|Katherine
7398|F|train-clean-360|25.09|MarieDaum
7402|M|train-clean-100|25.01|CanbyIbarra
7408|M|train-other-500|30.14|DavidClarke
7416|F|train-clean-360|22.16|JeanniHall
7423|M|train-other-500|30.09|GillesG.LeBlanc
7424|M|train-other-500|30.04|ChristopherSmith
7433|F|train-other-500|30.00|GabrielaCowan
7434|F|train-clean-360|23.58|EmilyFeuka
7436|M|train-other-500|24.52|GregoryEccles
7437|M|train-clean-360|25.20|GrahamMcMillan
7445|F|train-clean-360|25.14|EmilyAnderson
7447|M|train-clean-100|25.24|dasbury
7448|M|train-other-500|18.19|KevinJohnson
7460|M|train-clean-360|25.24|LarryBeasley
7463|M|train-other-500|30.08|PeteMilan
7467|F|train-other-500|29.01|freshface
7475|M|train-clean-360|6.10|JaredHess
7478|M|train-clean-360|25.03|DanFroese
7480|F|train-other-500|23.93|TriciaF.
7481|F|train-clean-360|22.09|KarenHoward
7484|M|train-clean-360|22.63|TyranRexx
7491|F|train-other-500|30.11|Lilaread
7492|F|train-other-500|30.13|Scheherazade
7495|F|train-clean-360|25.02|ArleneJoyce
7498|F|train-clean-360|20.70|MarianneVictoria
7502|M|train-other-500|17.53|mikefernlea
7505|M|train-clean-100|25.13|RonLockhart
7507|F|train-other-500|30.22|UnaVersal
7510|F|train-other-500|28.25|KathrineEngan
7511|F|train-clean-100|25.00|SherriVance
7512|M|train-other-500|15.20|dudeman
7514|F|train-other-500|6.57|BarbaraBaker
7515|F|train-clean-360|25.17|CynthiaMoyer
7517|F|train-clean-100|24.29|RazMason
7518|M|train-clean-360|25.07|TJDasch
7520|M|train-clean-360|24.21|RichardJackson
7522|F|train-other-500|15.28|KelseyP
7525|F|train-clean-360|25.19|JeannieTirado
7538|M|train-clean-360|25.04|LoganWest
7540|M|train-clean-360|25.26|ChristopherWebber
7552|F|train-other-500|22.45|KateC
7553|M|train-clean-360|25.22|BDSEmpire
7555|F|train-clean-360|23.23|Suebee
7556|M|train-other-500|30.14|AlexLau
7558|M|train-clean-360|11.00|J.A.Cook
7559|M|train-other-500|29.99|gassumpcao
7561|M|train-other-500|9.12|ShawnBayern
7565|M|train-other-500|30.07|Derek
7569|M|train-clean-360|25.17|StephenL.Moss
7584|F|train-other-500|29.57|kandicestehlik
7585|M|train-other-500|30.07|MaxSitting
7594|F|train-clean-360|25.00|KristelTretter
7597|F|train-other-500|30.21|InahDerby
7601|M|dev-other|10.18|Malone
7603|M|train-other-500|20.56|Wupperhippo
7607|F|train-other-500|7.10|CFdeRosset
7608|M|train-other-500|9.33|rookieblue
7609|F|train-other-500|30.14|detroitreads
7618|M|train-other-500|28.96|Stipsky
7635|F|train-clean-100|25.06|JudyGuinan
7640|M|train-other-500|28.97|DanDarbandi
7641|M|dev-other|10.03|Moromis
7644|F|train-other-500|15.19|RaphaelPlatt
7647|M|train-clean-360|21.83|DanielT.Miller
7649|F|train-other-500|30.16|Lanerd
7654|M|train-other-500|12.73|WordAndMouth
7657|F|train-clean-360|11.93|shalclark
7665|M|train-clean-360|23.27|ChristianMitchell
7672|M|train-other-500|30.10|CooperLeith
7679|F|train-other-500|30.14|LibbyGohn
7683|F|train-other-500|17.41|Carolyne
7687|F|train-other-500|30.05|Demosthenes
7688|M|train-clean-360|25.19|LeslieWalden
7691|M|train-other-500|26.40|engineerdst
7697|M|dev-other|10.07|JustinJYN
7699|F|train-other-500|30.11|DylanTG
7700|M|train-other-500|28.24|DaveWills
7702|F|train-other-500|16.08|LindaJenner
7704|M|train-clean-360|25.16|RobertHarder
7705|M|train-clean-360|25.01|TimothyLuke
7708|F|train-other-500|29.71|Savannah
7713|M|train-other-500|30.11|SachaChander
7717|F|train-clean-360|25.01|AstridFingerhut
7720|M|train-clean-360|25.03|jeffwiltzius
7729|M|test-clean|8.17|TimBower
7730|F|train-clean-360|25.23|Fiddlesticks
7732|M|train-clean-360|24.92|DanielVimont
7733|F|train-clean-360|19.49|JewelRaquel
7737|F|train-other-500|27.17|ElisabethSollog
7739|F|train-clean-360|25.19|MelissaBurns-Price
7746|M|train-other-500|28.01|TomCausby
7749|M|train-other-500|22.83|SammyBean
7752|F|train-clean-360|25.08|SamanthaMiles
7754|F|train-clean-360|25.12|Iridescat
7756|F|train-other-500|30.12|LynneThompson
7762|F|train-other-500|17.51|Fannie
7764|M|train-other-500|16.55|MikeNelson
7766|F|train-clean-360|25.12|Maryanka
7769|M|train-other-500|29.01|DavidBiro
7777|M|train-clean-360|16.44|JacobPaine
7780|F|train-clean-100|23.50|tazzle
7783|F|train-clean-360|20.00|RebeccaOwens
7786|M|train-other-500|28.11|KevinW.Davidson
7789|F|train-clean-360|25.04|LaurenJane
7794|F|train-clean-100|25.23|mlcui
7795|M|train-other-500|18.46|Cubrick
7796|M|train-other-500|30.13|Raybrite
7800|F|train-clean-100|25.21|Arie
7802|F|train-clean-360|25.12|SamanthaJGubitz
7809|M|train-clean-360|25.10|D.T.McGregor
7816|F|train-clean-360|25.04|StefanieHeinrichs
7823|M|train-other-500|27.40|Bartin'tVeld
7825|M|train-clean-360|11.35|PDyer
7826|M|train-other-500|27.31|DaveShaw
7828|M|train-clean-360|25.00|DanMason
7832|M|train-clean-360|25.01|DJRickyV
7833|M|train-clean-360|25.15|JesseCrisp-Sears
7835|M|train-other-500|13.79|kageokami
7837|M|train-clean-360|22.24|Alfian
7839|F|train-other-500|30.22|Loveday
7843|F|train-other-500|19.14|AnnetteMcGuinness
7848|M|train-other-500|29.06|bala
7850|F|dev-clean|8.06|JillEngle
7859|F|train-clean-100|21.58|xinamarieuhl
7867|M|train-clean-360|25.08|nomorejeffs
7868|F|train-clean-360|25.03|ChessieJoy
7871|M|train-other-500|30.15|Rocit
7874|M|train-clean-360|25.16|dgulino
7879|F|train-other-500|29.10|deongines
7881|M|train-clean-360|22.90|SamNaishtat
7883|F|train-other-500|30.03|Annapurna
7886|F|train-other-500|7.80|MariahLyons
7892|F|train-other-500|9.14|AlexisCastro
7898|F|train-other-500|30.09|Coreena
7902|M|test-other|10.09|KyleVanDeGlast
7909|M|train-clean-360|1.92|MGreenberg
7910|F|train-clean-360|25.24|southernemma
7912|M|train-other-500|30.19|NathanDickey
7923|M|train-other-500|26.15|amaskill
7925|F|train-other-500|22.64|EtelBuss
7926|M|train-clean-360|25.18|StevenReynolds
7932|F|train-clean-360|25.25|TammyStalcup
7933|F|train-clean-360|25.09|Highlandoaks
7938|M|train-clean-360|25.18|Goss45
7939|M|train-clean-360|25.19|DPranitis
7942|M|train-other-500|30.02|LukeSartor
7945|F|train-clean-360|18.87|LoisBrowne
7946|F|train-other-500|15.89|Flash
7949|M|train-clean-360|22.19|JonMiller
7956|M|train-clean-360|20.78|DevonPurtz
7957|M|train-clean-360|21.63|WileyCombs
7959|F|train-clean-360|25.03|LilyTook
7962|F|train-clean-360|25.15|JolieO'Dell
7967|F|train-clean-360|22.42|LoisHill
7975|M|test-other|10.04|WilliamACrenshaw
7976|M|dev-clean|8.13|JenniferRutters
7981|M|train-clean-360|25.06|timothyFR
7982|F|train-clean-360|25.11|LoriArsenault
7988|M|train-other-500|27.62|JaySands
7991|M|train-clean-360|25.01|AaronWeber
7994|F|train-clean-360|25.08|MarianCervassi
7995|F|train-clean-360|25.20|MarieHoffman
7997|M|train-other-500|30.16|TomMerritt
8005|F|train-other-500|29.84|JuliaWells
8006|M|train-clean-360|25.10|TyroneS
8008|M|train-clean-360|25.18|PaulAdamson
8009|F|train-other-500|30.10|FrancesBrown
8011|M|train-clean-360|25.09|GregGiordano
8012|F|train-other-500|30.04|WoollyBee
8014|F|train-clean-100|14.42|constatine
8015|F|train-other-500|28.07|Underhill
8023|M|train-other-500|24.86|JamesMcAndrew
8028|M|train-clean-360|25.10|TomGeller
8033|M|train-other-500|30.08|geoffbl
8040|F|train-other-500|27.02|NatalieOram
8042|M|train-other-500|30.18|JackWatsonWarr
8044|F|train-other-500|30.21|SarahHannah
8050|M|train-clean-360|22.02|JakeWoldstad
8051|F|train-clean-100|25.23|MariaKasper
8057|F|train-clean-360|16.93|LindaDougherty
8058|M|train-other-500|19.53|RLC
8063|M|train-clean-100|25.08|RobertSnoza
8066|M|train-clean-360|25.15|TimCote
8071|F|train-other-500|30.22|VanessaGarcia
8072|F|train-other-500|8.03|KimberlyKrause
8075|F|train-clean-360|25.21|Melora
8080|F|train-clean-360|25.23|e.a.zokaites
8087|M|train-other-500|30.16|ArnieHorton
8088|M|train-clean-100|25.06|JasonBolestridge
8095|M|train-clean-100|25.03|Theodulf
8097|F|train-clean-360|25.04|lewildesen
8098|M|train-clean-100|25.18|Arnold
8108|M|train-clean-100|25.03|drakaunus
8112|F|train-other-500|22.66|ChristineLamberton
8113|F|train-clean-360|25.06|PennyAnn
8118|F|train-clean-360|25.00|KatieMcClain
8119|M|train-clean-360|25.16|MalcolmCameron
8123|F|train-clean-100|25.15|SheilaWood
8131|M|test-other|10.04|ChristianAlexander
8138|M|train-clean-360|25.20|LeeSmalley
8142|M|train-clean-360|25.06|TimothyLucas
8143|M|train-other-500|30.01|NickWhitley
8148|F|train-other-500|28.08|Xiph
8152|M|train-clean-360|25.20|Bigcowfeet
8156|F|train-other-500|30.03|BrookeCunningham
8163|F|train-clean-360|25.02|Greengecko
8164|M|train-other-500|23.10|RobBoard
8168|F|train-other-500|18.41|KieraDavidson
8169|M|train-other-500|25.51|tovarisch
8172|M|train-other-500|16.88|AlanWeyman
8173|F|dev-other|5.23|emmablob
8176|M|train-clean-360|18.78|JonKerfoot
8180|F|train-other-500|27.70|ElanorSakamoto
8183|F|train-clean-360|25.18|CheriJordan
8188|M|test-other|10.12|MatthewCalvin
8190|F|train-clean-360|21.67|LisaPhelpsGonzalez
8193|F|train-clean-360|25.23|helengraves
8194|F|train-clean-360|25.04|MsMO
8195|M|train-clean-360|25.04|MrKrause
8197|F|train-other-500|27.75|VictoriaP
8199|F|train-other-500|26.29|maryagneskatherine
8200|M|train-other-500|30.02|DanS
8208|M|train-other-500|30.08|zaanta
8215|M|train-other-500|30.23|readread
8222|M|train-clean-360|25.09|GregGolding
8224|M|test-clean|8.24|LeanneKinkopf
8225|M|train-clean-360|25.09|MattLusher
8226|M|train-clean-100|25.18|AdamPicot
8228|F|train-clean-360|7.38|hgal2010
8230|M|test-clean|8.25|DavidJenkins
8238|F|train-clean-100|25.08|MadamFickle
8240|F|train-other-500|30.17|GertrudeDurette
8242|F|train-other-500|30.13|AnitaSlusser
8245|M|train-other-500|24.91|gscheids
8246|M|train-other-500|18.83|beeveeo
8250|M|train-other-500|29.44|StephenGibbons
8254|F|dev-other|10.05|JeanaWei
8259|F|train-other-500|21.68|Lawrence
8262|M|train-other-500|28.44|JackPowell
8266|M|train-clean-360|25.02|JeffK.
8272|F|train-other-500|25.07|Haili
8273|M|train-other-500|30.21|LucasBoulding
8280|F|test-other|8.15|AlaynaMay
8288|M|dev-other|6.66|WayneDonovan
8291|M|train-other-500|30.19|ElliotGage
8295|F|train-other-500|30.14|SusanMorin
8296|F|train-other-500|20.34|BriaSnow
8297|M|dev-clean|8.04|DavidMecionis
8300|F|train-clean-360|24.44|JudithParker
8302|F|train-other-500|25.50|CharlotteDay
8307|M|train-other-500|29.32|NickBulka
8312|F|train-clean-100|25.14|JaimieNoy
8316|M|train-other-500|17.30|RocketRodger
8321|F|train-other-500|30.15|SamR
8322|M|train-other-500|29.61|yeknod
8324|F|train-clean-100|25.16|KathyWright
8328|M|train-other-500|28.24|WilliamGavula
8329|F|train-clean-360|21.14|BettyPerry
8334|M|train-other-500|26.14|DougReed
8337|F|train-other-500|30.09|ClaudiaSalto
8346|M|train-other-500|28.71|AlRocca
8347|M|train-clean-360|21.88|TerryTorres
8356|M|train-other-500|30.16|PaulMazumdar
8367|M|train-other-500|24.19|ophiuroidea
8382|F|train-other-500|26.80|ClaireSchreuder
8388|F|train-clean-360|22.87|JackiHorn
8389|M|train-other-500|25.06|StevenBateman
8392|F|train-other-500|23.95|KatharinaHuang
8394|M|train-other-500|18.93|MatthewWalker
8396|M|train-clean-360|25.16|gloriousjob
8401|M|train-clean-360|24.29|AlexanderHatton
8404|F|train-clean-360|23.61|LynneRay
8410|F|train-clean-360|25.05|ShaunaKennett
8413|M|train-other-500|10.28|PaulMichael1084
8414|F|train-other-500|12.07|jtueller
8415|F|train-other-500|23.44|RustyDancer
8419|M|train-clean-100|25.22|JonKissack
8421|F|train-clean-360|20.02|JackieDrown
8422|M|train-other-500|30.24|pjhoury
8424|F|train-other-500|23.87|Schums
8425|M|train-clean-100|25.16|LarryWilson
8430|F|train-other-500|30.02|shihping
8432|F|train-other-500|10.80|EmmaJoyce
8441|F|train-other-500|23.64|ryoko
8443|F|train-other-500|22.83|MarshaPayne
8444|M|train-other-500|29.41|AnthonyWebster
8445|M|train-other-500|30.21|BrettG.Hirsch
8447|F|train-other-500|17.37|AnastasiiaSolokha
8455|M|test-clean|8.03|thecheops
8459|M|train-clean-360|25.09|sdaeley17
8461|F|test-other|10.13|AllieCingi
8463|F|test-clean|8.05|MicheleFry
8464|M|train-clean-360|18.03|HappyMiamiDad
8465|F|train-clean-100|24.88|TinaNygard2
8466|M|train-other-500|19.38|ChrisCartwright
8468|F|train-clean-100|25.23|JenniferDorr
8470|F|train-other-500|26.24|RebeccaBraunert-Plunkett
8474|M|train-clean-360|25.07|ScottSnowman
8476|F|train-other-500|20.74|JulieMansius
8479|M|train-clean-360|14.02|R.W.Rushing
8490|M|train-clean-360|16.96|MattParker
8494|M|train-clean-360|24.20|BillYallalee
8498|M|train-clean-360|25.10|IanQuinlan
8499|M|train-other-500|30.02|ReadAllDay
8500|M|train-other-500|30.12|RaviShankar
8506|F|train-clean-360|25.03|DeniseNordell
8527|M|train-clean-360|25.15|GaryBohannon
8531|M|train-other-500|19.27|imenadel
8534|M|train-clean-360|23.94|ChrisClark
8536|M|train-other-500|29.74|JonathanBrubaker
8543|F|train-other-500|25.05|luckyemma
8544|F|train-other-500|19.21|PoojaDSr
8545|F|train-clean-360|25.14|JoanneRochon
8555|F|test-clean|8.03|MichelleGoode
8565|M|train-other-500|28.92|PatrickEaton
8573|F|train-clean-360|25.05|PaigeG
8575|M|train-clean-360|25.04|JeremyRobertson
8576|M|train-other-500|18.24|PhilSchempf
8580|M|train-clean-100|19.82|GaryDana
8587|M|train-other-500|25.08|DrewJohnson
8590|M|train-other-500|27.96|bobrose
8591|F|train-clean-360|22.02|JudeSomers
8592|M|train-clean-360|18.66|DylanPosa
8605|F|train-clean-360|25.06|KateSterner
8609|M|train-clean-100|25.10|noblesavage
8619|M|train-clean-360|25.03|TadE.
8625|F|train-other-500|30.16|EllenPreckel
8629|M|train-clean-100|25.13|ShivanshDhar
8630|M|train-clean-100|23.50|Eduardo
8631|M|train-other-500|30.06|EdwardKirkby
8632|M|train-other-500|21.05|Geremia
8635|M|train-clean-360|25.07|ACBowgus
8643|M|train-clean-360|25.08|jabc1950
8644|F|train-other-500|24.78|Eenae
8664|F|train-other-500|30.20|PamCastille
8666|M|train-other-500|25.61|josembi
8671|M|train-other-500|16.80|SimonSmoke
8675|M|train-other-500|30.11|LarryGreene
8677|F|train-clean-360|25.17|KHand
8678|F|train-other-500|19.40|Amy
8684|F|train-clean-360|21.46|AlisonStewart
8687|M|train-clean-360|21.21|EccentricOwl
8699|F|train-clean-360|22.64|JessicaAtha
8705|M|train-clean-360|25.00|dsilber01
8710|M|train-other-500|28.74|RalphCrown
8713|M|train-clean-360|25.23|Expatriate
8718|F|train-clean-360|25.07|DeenaRhoads
8722|F|train-clean-360|24.13|EmilyMaynard
8725|M|train-clean-360|25.02|GaryEricson
8742|M|train-clean-360|25.03|AdamTaylor
8747|M|train-clean-100|23.49|DeanOBuchanan
8753|M|train-other-500|28.87|WaltAllan
8758|M|train-clean-360|25.05|KrzysztofRowinski
8765|M|train-other-500|28.03|jciesielski
8770|M|train-clean-100|25.13|PaulSimonin
8771|F|train-clean-360|15.40|AnnaMillard
8772|M|train-clean-360|25.03|MartinReyto
8776|F|train-clean-360|21.90|Taliesin
8778|F|train-other-500|30.25|Francoise
8786|M|train-clean-360|25.12|BruceKachuk
8791|M|train-clean-360|23.93|ScottReyonoldsVoice
8797|M|train-clean-100|22.76|SeanGrabosky
8799|M|train-other-500|29.05|PeterTucker
8803|M|train-other-500|23.76|BenLindsey-Clark
8808|M|train-other-500|22.91|davidpr
8820|M|train-clean-360|25.19|Ignare
8824|M|train-clean-360|25.21|MarkJohnston
8825|F|train-clean-360|23.93|ErinSchellhase
8838|M|train-clean-100|25.06|KevinOwens
8842|F|dev-clean|8.10|MaryJ
8846|F|train-other-500|30.14|MariaS
8848|M|train-clean-360|25.12|CraigKennethBryant
8855|M|train-clean-360|25.01|EricMetzler
8867|F|train-other-500|7.58|sorbet87
8875|M|train-clean-360|17.77|DavidD'Huet
8879|M|train-clean-360|25.07|SonoftheExiles
8887|M|train-clean-360|21.11|AndrewHernandez
8897|F|train-other-500|30.15|beyondutopia
8975|F|train-clean-100|25.11|DaisyFlaim
9000|M|train-other-500|27.26|RamonEscamilla
9022|F|train-clean-360|25.17|ClaireM
9023|F|train-clean-360|25.19|P.J.Morgan
9026|F|train-clean-360|21.75|TammyPorter
